# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : (なし)
frames    : 600

# main
# seq  frame  cpu   kind  port  value  pc
  2657      2  main  IN    0040   EC   704A
  2658      2  main  IN    0040   EC   704A
  2659      2  main  IN    0040   EC   704A
  2660      2  main  IN    0040   EC   704A
  2661      2  main  IN    0040   EC   704A
  2662      2  main  IN    0040   EC   704A
  2663      2  main  IN    0040   EC   704A
  2664      2  main  IN    0040   EC   704A
  2665      2  main  IN    0040   EC   704A
  2666      2  main  IN    0040   EC   704A
  2667      2  main  IN    0040   EC   704A
  2668      2  main  IN    0040   EC   704A
  2669      2  main  IN    0040   EC   704A
  2670      2  main  IN    0040   EC   704A
  2671      2  main  IN    0040   EC   704A
  2672      2  main  IN    0040   EC   704A
  2673      2  main  IN    0040   EC   704A
  2674      2  main  IN    0040   EC   704A
  2675      2  main  IN    0040   EC   704A
  2676      2  main  IN    0040   EC   704A
  2677      2  main  IN    0040   EC   704A
  2678      2  main  IN    0040   EC   704A
  2679      2  main  IN    0040   EC   704A
  2680      2  main  IN    0040   EC   704A
  2681      2  main  IN    0040   EC   704A
  2682      2  main  IN    0040   EC   704A
  2683      2  main  IN    0040   EC   704A
  2684      2  main  IN    0040   EC   704A
  2685      2  main  IN    0040   EC   704A
  2686      2  main  IN    0040   EC   704A
  2687      2  main  IN    0040   EC   704A
  2688      2  main  IN    0040   EC   704A
  2689      2  main  IN    0040   EC   704A
  2690      2  main  IN    0040   EC   704A
  2691      2  main  IN    0040   EC   704A
  2692      2  main  IN    0040   EC   704A
  2693      2  main  IN    0040   EC   704A
  2694      2  main  IN    0040   EC   704A
  2695      2  main  IN    0040   EC   704A
  2696      2  main  IN    0040   EC   704A
  2697      2  main  IN    0040   EC   704A
  2698      2  main  IN    0040   EC   704A
  2699      2  main  IN    0040   EC   704A
  2700      2  main  IN    0040   EC   704A
  2701      2  main  IN    0040   EC   704A
  2702      2  main  IN    0040   EC   704A
  2703      2  main  IN    0040   EC   704A
  2704      2  main  IN    0040   EC   704A
  2705      2  main  IN    0040   EC   704A
  2706      2  main  IN    0040   EC   704A
  2707      2  main  IN    0040   EC   704A
  2708      2  main  IN    0040   EC   704A
  2709      2  main  IN    0040   EC   704A
  2710      2  main  IN    0040   EC   704A
  2711      2  main  IN    0040   EC   704A
  2712      2  main  IN    0040   EC   704A
  2713      2  main  IN    0040   EC   704A
  2714      2  main  IN    0040   EC   704A
  2715      2  main  IN    0040   EC   704A
  2716      2  main  IN    0040   EC   704A
  2717      2  main  IN    0040   EC   704A
  2718      2  main  IN    0040   EC   704A
  2719      2  main  IN    0040   EC   704A
  2720      2  main  IN    0040   EC   704A
  2721      2  main  IN    0040   EC   704A
  2722      2  main  IN    0040   EC   704A
  2723      2  main  IN    0040   EC   704A
  2724      2  main  IN    0040   EC   704A
  2725      2  main  IN    0040   EC   704A
  2726      2  main  IN    0040   EC   704A
  2727      2  main  IN    0040   EC   704A
  2728      2  main  IN    0040   EC   704A
  2729      2  main  IN    0040   EC   704A
  2730      2  main  IN    0040   EC   704A
  2731      2  main  IN    0040   EC   704A
  2732      2  main  IN    0040   EC   704A
  2733      2  main  IN    0040   EC   704A
  2734      2  main  IN    0040   EC   704A
  2735      2  main  IN    0040   EC   704A
  2736      2  main  IN    0040   EC   704A
  2737      2  main  IN    0040   EC   704A
  2738      2  main  IN    0040   EC   704A
  2739      2  main  IN    0040   EC   704A
  2740      2  main  IN    0040   EC   704A
  2741      2  main  IN    0040   EC   704A
  2742      2  main  IN    0040   EC   704A
  2743      2  main  IN    0040   EC   704A
  2744      2  main  IN    0040   EC   704A
  2745      2  main  IN    0040   EC   704A
  2746      2  main  IN    0040   EC   704A
  2747      2  main  IN    0040   EC   704A
  2748      2  main  IN    0040   EC   704A
  2749      2  main  IN    0040   EC   704A
  2750      2  main  IN    0040   EC   704A
  2751      2  main  IN    0040   EC   704A
  2752      2  main  IN    0040   EC   704A
  2753      2  main  IN    0040   EC   704A
  2754      2  main  IN    0040   EC   704A
  2755      2  main  IN    0040   EC   704A
  2756      2  main  IN    0040   EC   704A
  2757      2  main  IN    0040   EC   704A
  2758      2  main  IN    0040   EC   704A
  2759      2  main  IN    0040   EC   704A
  2760      2  main  IN    0040   EC   704A
  2761      2  main  IN    0040   EC   704A
  2762      2  main  IN    0040   EC   704A
  2763      2  main  IN    0040   EC   704A
  2764      2  main  IN    0040   EC   704A
  2765      2  main  IN    0040   EC   704A
  2766      2  main  IN    0040   EC   704A
  2767      2  main  IN    0040   EC   704A
  2768      2  main  IN    0040   EC   704A
  2769      2  main  IN    0040   EC   704A
  2770      2  main  IN    0040   EC   704A
  2771      2  main  IN    0040   EC   704A
  2772      2  main  IN    0040   EC   704A
  2773      2  main  IN    0040   EC   704A
  2774      2  main  IN    0040   EC   704A
  2775      2  main  IN    0040   EC   704A
  2776      2  main  IN    0040   EC   704A
  2777      2  main  IN    0040   EC   704A
  2778      2  main  IN    0040   EC   704A
  2779      2  main  IN    0040   EC   704A
  2780      2  main  IN    0040   EC   704A
  2781      2  main  IN    0040   EC   704A
  2782      2  main  IN    0040   EC   704A
  2783      2  main  IN    0040   EC   704A
  2784      2  main  IN    0040   EC   704A
  2785      2  main  IN    0040   EC   704A
  2786      2  main  IN    0040   EC   704A
  2787      2  main  IN    0040   EC   704A
  2788      2  main  IN    0040   EC   704A
  2789      2  main  IN    0040   EC   704A
  2790      2  main  IN    0040   EC   704A
  2791      2  main  IN    0040   EC   704A
  2792      2  main  IN    0040   EC   704A
  2793      2  main  IN    0040   EC   704A
  2794      2  main  IN    0040   EC   704A
  2795      2  main  IN    0040   EC   704A
  2796      2  main  IN    0040   EC   704A
  2797      2  main  IN    0040   EC   704A
  2798      2  main  IN    0040   EC   704A
  2799      2  main  IN    0040   EC   704A
  2800      2  main  IN    0040   EC   704A
  2801      2  main  IN    0040   EC   704A
  2802      2  main  IN    0040   EC   704A
  2803      2  main  IN    0040   EC   704A
  2804      2  main  IN    0040   EC   704A
  2805      2  main  IN    0040   EC   704A
  2806      2  main  IN    0040   EC   704A
  2807      2  main  IN    0040   EC   704A
  2808      2  main  IN    0040   EC   704A
  2809      2  main  IN    0040   EC   704A
  2810      2  main  IN    0040   EC   704A
  2811      2  main  IN    0040   EC   704A
  2812      2  main  IN    0040   EC   704A
  2813      2  main  IN    0040   EC   704A
  2814      2  main  IN    0040   EC   704A
  2815      2  main  IN    0040   EC   704A
  2816      2  main  IN    0040   EC   704A
  2817      2  main  IN    0040   EC   704A
  2818      2  main  IN    0040   EC   704A
  2819      2  main  IN    0040   EC   704A
  2820      2  main  IN    0040   EC   704A
  2821      2  main  IN    0040   EC   704A
  2822      2  main  IN    0040   EC   704A
  2823      2  main  IN    0040   EC   704A
  2824      2  main  IN    0040   EC   704A
  2825      2  main  IN    0040   EC   704A
  2826      2  main  IN    0040   EC   704A
  2827      2  main  IN    0040   EC   704A
  2828      2  main  IN    0040   EC   704A
  2829      2  main  IN    0040   EC   704A
  2830      2  main  IN    0040   EC   704A
  2831      2  main  IN    0040   EC   704A
  2832      2  main  IN    0040   EC   704A
  2833      2  main  IN    0040   EC   704A
  2834      2  main  IN    0040   EC   704A
  2835      2  main  IN    0040   EC   704A
  2836      2  main  IN    0040   EC   704A
  2837      2  main  IN    0040   EC   704A
  2838      2  main  IN    0040   EC   704A
  2839      2  main  IN    0040   EC   704A
  2840      2  main  IN    0040   EC   704A
  2841      2  main  IN    0040   EC   704A
  2842      2  main  IN    0040   EC   704A
  2843      2  main  IN    0040   EC   704A
  2844      2  main  IN    0040   EC   704A
  2845      2  main  IN    0040   EC   704A
  2846      2  main  IN    0040   EC   704A
  2847      2  main  IN    0040   EC   704A
  2848      2  main  IN    0040   EC   704A
  2849      2  main  IN    0040   EC   704A
  2850      2  main  IN    0040   EC   704A
  2851      2  main  IN    0040   EC   704A
  2852      2  main  IN    0040   EC   704A
  2853      2  main  IN    0040   EC   704A
  2854      2  main  IN    0040   EC   704A
  2855      2  main  IN    0040   EC   704A
  2856      2  main  IN    0040   EC   704A
  2857      2  main  IN    0040   EC   704A
  2858      2  main  IN    0040   EC   704A
  2859      2  main  IN    0040   EC   704A
  2860      2  main  IN    0040   EC   704A
  2861      2  main  IN    0040   EC   704A
  2862      2  main  IN    0040   EC   704A
  2863      2  main  IN    0040   EC   704A
  2864      2  main  IN    0040   EC   704A
  2865      2  main  IN    0040   EC   704A
  2866      2  main  IN    0040   EC   704A
  2867      2  main  IN    0040   EC   704A
  2868      2  main  IN    0040   EC   704A
  2869      2  main  IN    0040   EC   704A
  2870      2  main  IN    0040   EC   704A
  2871      2  main  IN    0040   EC   704A
  2872      2  main  IN    0040   EC   704A
  2873      2  main  IN    0040   EC   704A
  2874      2  main  IN    0040   EC   704A
  2875      2  main  IN    0040   EC   704A
  2876      2  main  IN    0040   EC   704A
  2877      2  main  IN    0040   EC   704A
  2878      2  main  IN    0040   EC   704A
  2879      3  main  IN    0040   CC   704A
  2880      3  main  OUT   0040   11   7058
  2881      7  main  IN    0040   CC   6FD6
  2882      7  main  OUT   0031   00   6FEC
  2883      7  main  OUT   0030   23   6FFD
  2884      7  main  OUT   0040   19   700A
  2885      7  main  IN    0040   CC   433F
  2886      7  main  IN    0040   CC   4345
  2887      7  main  IN    0040   CC   4345
  2888      7  main  IN    0040   CC   4345
  2889      7  main  IN    0040   CC   4345
  2890      7  main  IN    0040   CC   4345
  2891      7  main  IN    0040   CC   4345
  2892      7  main  IN    0040   CC   4345
  2893      7  main  IN    0040   CC   4345
  2894      7  main  IN    0040   CC   4345
  2895      7  main  IN    0040   CC   4345
  2896      7  main  IN    0040   CC   4345
  2897      7  main  IN    0040   CC   4345
  2898      7  main  IN    0040   CC   4345
  2899      7  main  IN    0040   CC   4345
  2900      7  main  IN    0040   CC   4345
  2901      7  main  IN    0040   CC   4345
  2902      7  main  IN    0040   CC   4345
  2903      7  main  IN    0040   CC   4345
  2904      7  main  IN    0040   CC   4345
  2905      7  main  IN    0040   CC   4345
  2906      7  main  IN    0040   CC   4345
  2907      7  main  IN    0040   CC   4345
  2908      7  main  IN    0040   CC   4345
  2909      7  main  IN    0040   CC   4345
  2910      7  main  IN    0040   CC   4345
  2911      7  main  IN    0040   CC   4345
  2912      7  main  IN    0040   CC   4345
  2913      7  main  IN    0040   CC   4345
  2914      7  main  IN    0040   CC   4345
  2915      7  main  IN    0040   CC   4345
  2916      7  main  IN    0040   CC   4345
  2917      7  main  IN    0040   CC   4345
  2918      7  main  IN    0040   CC   4345
  2919      7  main  IN    0040   CC   4345
  2920      7  main  IN    0040   CC   4345
  2921      7  main  IN    0040   CC   4345
  2922      7  main  IN    0040   CC   4345
  2923      7  main  IN    0040   CC   4345
  2924      7  main  IN    0040   CC   4345
  2925      7  main  IN    0040   CC   4345
  2926      7  main  IN    0040   CC   4345
  2927      7  main  IN    0040   CC   4345
  2928      7  main  IN    0040   CC   4345
  2929      7  main  IN    0040   CC   4345
  2930      7  main  IN    0040   CC   4345
  2931      7  main  IN    0040   CC   4345
  2932      7  main  IN    0040   CC   4345
  2933      7  main  IN    0040   CC   4345
  2934      7  main  IN    0040   CC   4345
  2935      7  main  IN    0040   CC   4345
  2936      7  main  IN    0040   CC   4345
  2937      7  main  IN    0040   CC   4345
  2938      7  main  IN    0040   CC   4345
  2939      7  main  IN    0040   CC   4345
  2940      7  main  IN    0040   CC   4345
  2941      7  main  IN    0040   CC   4345
  2942      7  main  IN    0040   CC   4345
  2943      7  main  IN    0040   CC   4345
  2944      7  main  IN    0040   CC   4345
  2945      7  main  IN    0040   CC   4345
  2946      7  main  IN    0040   CC   4345
  2947      7  main  IN    0040   CC   4345
  2948      7  main  IN    0040   CC   4345
  2949      7  main  IN    0040   CC   4345
  2950      7  main  IN    0040   CC   4345
  2951      7  main  IN    0040   CC   4345
  2952      7  main  IN    0040   CC   4345
  2953      7  main  IN    0040   CC   4345
  2954      7  main  IN    0040   CC   4345
  2955      7  main  IN    0040   CC   4345
  2956      7  main  IN    0040   CC   4345
  2957      7  main  IN    0040   CC   4345
  2958      7  main  IN    0040   CC   4345
  2959      7  main  IN    0040   CC   4345
  2960      7  main  IN    0040   CC   4345
  2961      7  main  IN    0040   CC   4345
  2962      7  main  IN    0040   CC   4345
  2963      7  main  IN    0040   CC   4345
  2964      7  main  IN    0040   CC   4345
  2965      7  main  IN    0040   CC   4345
  2966      7  main  IN    0040   CC   4345
  2967      7  main  IN    0040   CC   4345
  2968      7  main  IN    0040   CC   4345
  2969      7  main  IN    0040   CC   4345
  2970      7  main  IN    0040   CC   4345
  2971      7  main  IN    0040   CC   4345
  2972      7  main  IN    0040   CC   4345
  2973      7  main  IN    0040   CC   4345
  2974      7  main  IN    0040   CC   4345
  2975      7  main  IN    0040   CC   4345
  2976      7  main  IN    0040   CC   4345
  2977      7  main  IN    0040   CC   4345
  2978      7  main  IN    0040   CC   4345
  2979      7  main  IN    0040   CC   4345
  2980      7  main  IN    0040   CC   4345
  2981      7  main  IN    0040   CC   4345
  2982      7  main  IN    0040   CC   4345
  2983      7  main  IN    0040   CC   4345
  2984      7  main  IN    0040   CC   4345
  2985      7  main  IN    0040   CC   4345
  2986      7  main  IN    0040   CC   4345
  2987      7  main  IN    0040   CC   4345
  2988      7  main  IN    0040   CC   4345
  2989      7  main  IN    0040   CC   4345
  2990      7  main  IN    0040   CC   4345
  2991      7  main  IN    0040   CC   4345
  2992      7  main  IN    0040   CC   4345
  2993      7  main  IN    0040   CC   4345
  2994      7  main  IN    0040   CC   4345
  2995      7  main  IN    0040   CC   4345
